ID,MetaData.Column.Name,Metrics,DataSet_Variant,Instruction,Input,Output
21,Lede.Example,Applied to Leased Duration,Clean,How can this metric be exemplified?,How can Applied to Leased Duration be exemplified?,"For example, let’s say the Multifamily benchmark for applied to leased conversion duration lies between 10.0 days to 20.0 days Now, Applied to Leased duration of: - 15.0 days is satisfactory for your PMC. - 9.0 days exceeds expectations. - 25.0 days is not satisfactory."
21,Lede.Example,Applied to Leased Duration,Clean,Illustrate this metric,Illustrate Applied to Leased Duration,"For example, let’s say the Multifamily benchmark for applied to leased conversion duration lies between 10.0 days to 20.0 days Now, Applied to Leased duration of: - 15.0 days is satisfactory for your PMC. - 9.0 days exceeds expectations. - 25.0 days is not satisfactory."
21,Lede.Example,Applied to Leased Duration,Clean,What is a case in point for this metric?,What is a case in point for Applied to Leased Duration?,"For example, let’s say the Multifamily benchmark for applied to leased conversion duration lies between 10.0 days to 20.0 days Now, Applied to Leased duration of: - 15.0 days is satisfactory for your PMC. - 9.0 days exceeds expectations. - 25.0 days is not satisfactory."
21,Lede.Example,Applied to Leased Duration,Clean,How can you demonstrate this metric?,How can you demonstrate Applied to Leased Duration?,"For example, let’s say the Multifamily benchmark for applied to leased conversion duration lies between 10.0 days to 20.0 days Now, Applied to Leased duration of: - 15.0 days is satisfactory for your PMC. - 9.0 days exceeds expectations. - 25.0 days is not satisfactory."
21,Why it matters?,Applied to Leased Duration,Clean,Why is this metric important?,Why is Applied to Leased Duration important?,It allows the PMC to: - Identify areas of improvement. - Assess the quality of applicants. - Assess the quality of the screening process. - Gain insights into best practices.
21,Why it matters?,Applied to Leased Duration,Clean,Why is this metric important?,Why is A2L Duration important?,It allows the PMC to: - Identify areas of improvement. - Assess the quality of applicants. - Assess the quality of the screening process. - Gain insights into best practices.
21,Why it matters?,Applied to Leased Duration,Clean,How is this metric applied from a marketing standpoint?,How is Applied to Leased Duration applied from a marketing standpoint?,It allows the PMC to: - Identify areas of improvement. - Assess the quality of applicants. - Assess the quality of the screening process. - Gain insights into best practices.
21,Why it matters?,Applied to Leased Duration,Clean,What is business use case of this metric?,What is business use case of Applied to Leased Duration?,It allows the PMC to: - Identify areas of improvement. - Assess the quality of applicants. - Assess the quality of the screening process. - Gain insights into best practices.
21,Why it matters?,Applied to Leased Duration,Clean,What is the value of this metric?,What is the value of Applied to Leased Duration?,It allows the PMC to: - Identify areas of improvement. - Assess the quality of applicants. - Assess the quality of the screening process. - Gain insights into best practices.
21,Why it matters?,Applied to Leased Duration,Clean,Why do we need to measure this metric?,Why do we need to measure Applied to Leased Duration?,It allows the PMC to: - Identify areas of improvement. - Assess the quality of applicants. - Assess the quality of the screening process. - Gain insights into best practices.
21,Godeeper,Applied to Leased Duration,Clean,Elaborate on this metric,Elaborate on Applied to Leased Duration,We calculate this as follows: - Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
21,Godeeper,Applied to Leased Duration,Clean,Elaborate on this metric,Elaborate on A2L Duration,We calculate this as follows: - Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
21,Godeeper,Applied to Leased Duration,Clean,Give me a detailed explanation of this metric.,Give me a detailed explanation of Applied to Leased Duration.,We calculate this as follows: - Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
21,Godeeper,Applied to Leased Duration,Clean,How do I calculate this metric?,How do I calculate Applied to Leased Duration?,We calculate this as follows: - Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
21,Godeeper,Applied to Leased Duration,Clean,Go deeper about this metric,Go deeper about Applied to Leased Duration,We calculate this as follows: - Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
21,Godeeper,Applied to Leased Duration,Clean,Provide a thorough description and computation of this metric,Provide a thorough description and computation of Applied to Leased Duration,We calculate this as follows: - Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
21,Godeeper.Example,Applied to Leased Duration,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of Applied to Leased Duration,"For example: - There are 8 PMCs onboarded by Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion durations of 8.0, 10.0 12.0, 14.0, 16.0, 18.0, 20.0 and 22.0 days respectively for the month of January. - The 25th percentile value for this property distribution is 10.0 days. - The 75th percentile value is 18.0 days. - The benchmark is 10.0 to 18.0 days. - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC7 and PMC8 is not satisfactory (20.0 and 22.0 days > benchmark range) - Performance of PMC1 exceeds expectations. (8.0 days < benchmark range)"
21,Godeeper.Example,Applied to Leased Duration,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of A2L Duration,"For example: - There are 8 PMCs onboarded by Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion durations of 8.0, 10.0 12.0, 14.0, 16.0, 18.0, 20.0 and 22.0 days respectively for the month of January. - The 25th percentile value for this property distribution is 10.0 days. - The 75th percentile value is 18.0 days. - The benchmark is 10.0 to 18.0 days. - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC7 and PMC8 is not satisfactory (20.0 and 22.0 days > benchmark range) - Performance of PMC1 exceeds expectations. (8.0 days < benchmark range)"
21,Godeeper.Example,Applied to Leased Duration,Clean,Give me a detailed example of this metric,Give me a detailed example of Applied to Leased Duration,"For example: - There are 8 PMCs onboarded by Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion durations of 8.0, 10.0 12.0, 14.0, 16.0, 18.0, 20.0 and 22.0 days respectively for the month of January. - The 25th percentile value for this property distribution is 10.0 days. - The 75th percentile value is 18.0 days. - The benchmark is 10.0 to 18.0 days. - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC7 and PMC8 is not satisfactory (20.0 and 22.0 days > benchmark range) - Performance of PMC1 exceeds expectations. (8.0 days < benchmark range)"
21,Godeeper.Example,Applied to Leased Duration,Clean,What is a clear and detailed illustration of this measurement?,What is a clear and detailed illustration of Applied to Leased Duration?,"For example: - There are 8 PMCs onboarded by Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion durations of 8.0, 10.0 12.0, 14.0, 16.0, 18.0, 20.0 and 22.0 days respectively for the month of January. - The 25th percentile value for this property distribution is 10.0 days. - The 75th percentile value is 18.0 days. - The benchmark is 10.0 to 18.0 days. - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC7 and PMC8 is not satisfactory (20.0 and 22.0 days > benchmark range) - Performance of PMC1 exceeds expectations. (8.0 days < benchmark range)"
21,Godeeper.Example,Applied to Leased Duration,Clean,How can you illustrate this metric with a concrete case?,How can you illustrate Applied to Leased Duration with a concrete case?,"For example: - There are 8 PMCs onboarded by Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion durations of 8.0, 10.0 12.0, 14.0, 16.0, 18.0, 20.0 and 22.0 days respectively for the month of January. - The 25th percentile value for this property distribution is 10.0 days. - The 75th percentile value is 18.0 days. - The benchmark is 10.0 to 18.0 days. - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC7 and PMC8 is not satisfactory (20.0 and 22.0 days > benchmark range) - Performance of PMC1 exceeds expectations. (8.0 days < benchmark range)"
21,Godeeper.Example,Applied to Leased Duration,Clean,Give me a comprehensive example of how this metric is derived,Give me a comprehensive example of how Applied to Leased Duration is derived,"For example: - There are 8 PMCs onboarded by Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion durations of 8.0, 10.0 12.0, 14.0, 16.0, 18.0, 20.0 and 22.0 days respectively for the month of January. - The 25th percentile value for this property distribution is 10.0 days. - The 75th percentile value is 18.0 days. - The benchmark is 10.0 to 18.0 days. - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC7 and PMC8 is not satisfactory (20.0 and 22.0 days > benchmark range) - Performance of PMC1 exceeds expectations. (8.0 days < benchmark range)"
15,Lede,Applied to Leased Duration,Clean,How do you define this metric?,How do you define Applied to Leased Duration?,"A yardstick to evaluate the performance of a property relative to your Property Management Company (PMC).  

Performance of properties lying within this range is satisfactory for your PMC.
"
15,Lede,Applied to Leased Duration,Clean,How do you define this metric?,How do you define A2L Duration?,"A yardstick to evaluate the performance of a property relative to your Property Management Company (PMC).  

Performance of properties lying within this range is satisfactory for your PMC.
"
15,Lede,Applied to Leased Duration,Clean,What does this metric represent?,What does Applied to Leased Duration represent?,"A yardstick to evaluate the performance of a property relative to your Property Management Company (PMC).  

Performance of properties lying within this range is satisfactory for your PMC.
"
15,Lede,Applied to Leased Duration,Clean,Describe what this metric is,Describe what Applied to Leased Duration is,"A yardstick to evaluate the performance of a property relative to your Property Management Company (PMC).  

Performance of properties lying within this range is satisfactory for your PMC.
"
15,Lede,Applied to Leased Duration,Clean,State the meaning of this metric,State the meaning of Applied to Leased Duration,"A yardstick to evaluate the performance of a property relative to your Property Management Company (PMC).  

Performance of properties lying within this range is satisfactory for your PMC.
"
15,Lede,Applied to Leased Duration,Clean,Explain the concept of this metric,Explain the concept of Applied to Leased Duration,"A yardstick to evaluate the performance of a property relative to your Property Management Company (PMC).  

Performance of properties lying within this range is satisfactory for your PMC.
"
15,Lede.Example,Applied to Leased Duration,Clean,Provide an example of this metric,Provide an example of Applied to Leased Duration,"For example, let’s say the PMC benchmark for applied to leased conversion duration lies between 15.0 days to 20.0 days

Now, Applied to Leased duration of:
- 18.0 days is satisfactory for your property.
- 12.0 days exceeds expectations.
- 25.0 days is not satisfactory."
15,Lede.Example,Applied to Leased Duration,Clean,Provide an example of this metric,Provide an example of A2L Duration,"For example, let’s say the PMC benchmark for applied to leased conversion duration lies between 15.0 days to 20.0 days

Now, Applied to Leased duration of:
- 18.0 days is satisfactory for your property.
- 12.0 days exceeds expectations.
- 25.0 days is not satisfactory."
15,Lede.Example,Applied to Leased Duration,Clean,How can this metric be exemplified?,How can Applied to Leased Duration be exemplified?,"For example, let’s say the PMC benchmark for applied to leased conversion duration lies between 15.0 days to 20.0 days

Now, Applied to Leased duration of:
- 18.0 days is satisfactory for your property.
- 12.0 days exceeds expectations.
- 25.0 days is not satisfactory."
15,Lede.Example,Applied to Leased Duration,Clean,Illustrate this metric,Illustrate Applied to Leased Duration,"For example, let’s say the PMC benchmark for applied to leased conversion duration lies between 15.0 days to 20.0 days

Now, Applied to Leased duration of:
- 18.0 days is satisfactory for your property.
- 12.0 days exceeds expectations.
- 25.0 days is not satisfactory."
15,Lede.Example,Applied to Leased Duration,Clean,What is a case in point for this metric?,What is a case in point for Applied to Leased Duration?,"For example, let’s say the PMC benchmark for applied to leased conversion duration lies between 15.0 days to 20.0 days

Now, Applied to Leased duration of:
- 18.0 days is satisfactory for your property.
- 12.0 days exceeds expectations.
- 25.0 days is not satisfactory."
15,Lede.Example,Applied to Leased Duration,Clean,How can you demonstrate this metric?,How can you demonstrate Applied to Leased Duration?,"For example, let’s say the PMC benchmark for applied to leased conversion duration lies between 15.0 days to 20.0 days

Now, Applied to Leased duration of:
- 18.0 days is satisfactory for your property.
- 12.0 days exceeds expectations.
- 25.0 days is not satisfactory."
15,Why it matters?,Applied to Leased Duration,Clean,Why is this metric important?,Why is Applied to Leased Duration important?,"It allows the property to:
- Identify areas of improvement.
- Assess the quality of applicants.
- Assess the quality of the screening process.
- Gain insights into best practices."
15,Why it matters?,Applied to Leased Duration,Clean,Why is this metric important?,Why is A2L Duration important?,"It allows the property to:
- Identify areas of improvement.
- Assess the quality of applicants.
- Assess the quality of the screening process.
- Gain insights into best practices."
15,Why it matters?,Applied to Leased Duration,Clean,How is this metric applied from a marketing standpoint?,How is Applied to Leased Duration applied from a marketing standpoint?,"It allows the property to:
- Identify areas of improvement.
- Assess the quality of applicants.
- Assess the quality of the screening process.
- Gain insights into best practices."
15,Why it matters?,Applied to Leased Duration,Clean,What is business use case of this metric?,What is business use case of Applied to Leased Duration?,"It allows the property to:
- Identify areas of improvement.
- Assess the quality of applicants.
- Assess the quality of the screening process.
- Gain insights into best practices."
15,Why it matters?,Applied to Leased Duration,Clean,What is the value of this metric?,What is the value of Applied to Leased Duration?,"It allows the property to:
- Identify areas of improvement.
- Assess the quality of applicants.
- Assess the quality of the screening process.
- Gain insights into best practices."
15,Why it matters?,Applied to Leased Duration,Clean,Why do we need to measure this metric?,Why do we need to measure Applied to Leased Duration?,"It allows the property to:
- Identify areas of improvement.
- Assess the quality of applicants.
- Assess the quality of the screening process.
- Gain insights into best practices."
15,Godeeper,Applied to Leased Duration,Clean,Elaborate on this metric,Elaborate on Applied to Leased Duration,We calculate this as follows: - Calculate the average conversion duration for all properties within a PMC for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for the PMC.
15,Godeeper,Applied to Leased Duration,Clean,Elaborate on this metric,Elaborate on A2L Duration,We calculate this as follows: - Calculate the average conversion duration for all properties within a PMC for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for the PMC.
15,Godeeper,Applied to Leased Duration,Clean,Give me a detailed explanation of this metric.,Give me a detailed explanation of Applied to Leased Duration.,We calculate this as follows: - Calculate the average conversion duration for all properties within a PMC for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for the PMC.
15,Godeeper,Applied to Leased Duration,Clean,How do I calculate this metric?,How do I calculate Applied to Leased Duration?,We calculate this as follows: - Calculate the average conversion duration for all properties within a PMC for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for the PMC.
15,Godeeper,Applied to Leased Duration,Clean,Go deeper about this metric,Go deeper about Applied to Leased Duration,We calculate this as follows: - Calculate the average conversion duration for all properties within a PMC for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for the PMC.
15,Godeeper,Applied to Leased Duration,Clean,Provide a thorough description and computation of this metric,Provide a thorough description and computation of Applied to Leased Duration,We calculate this as follows: - Calculate the average conversion duration for all properties within a PMC for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for the PMC.
15,Godeeper.Example,Applied to Leased Duration,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of Applied to Leased Duration,"For example:
- There are 8 properties in a PMCs (Pr1 Pr2, Pr3, Pr4, Pr5, Pr6, Pr7, and Pr8) with average conversion durations of 8.0, 10.0 12.0, 14.0, 16.0, 18.0, 20.0 and 22.0 days respectively for the month of January.
-  The 25th percentile value for this property distribution is 10.0 days.
- The 75th percentile value is 18.0 days.
- The benchmark is 10.0 to 18.0 days.
- The performance of Pr2, Pr3, Pr4, Pr5 and Pr6 are satisfactory as they lie within the range.
- Performance of Pr7 and Pr8 is not satisfactory (20.0 and 22.0 days > benchmark range)
- Performance of Pr1 exceeds expectations.  (8.0 days < benchmark range) "
15,Godeeper.Example,Applied to Leased Duration,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of A2L Duration,"For example:
- There are 8 properties in a PMCs (Pr1 Pr2, Pr3, Pr4, Pr5, Pr6, Pr7, and Pr8) with average conversion durations of 8.0, 10.0 12.0, 14.0, 16.0, 18.0, 20.0 and 22.0 days respectively for the month of January.
-  The 25th percentile value for this property distribution is 10.0 days.
- The 75th percentile value is 18.0 days.
- The benchmark is 10.0 to 18.0 days.
- The performance of Pr2, Pr3, Pr4, Pr5 and Pr6 are satisfactory as they lie within the range.
- Performance of Pr7 and Pr8 is not satisfactory (20.0 and 22.0 days > benchmark range)
- Performance of Pr1 exceeds expectations.  (8.0 days < benchmark range) "
15,Godeeper.Example,Applied to Leased Duration,Clean,Give me a detailed example of this metric,Give me a detailed example of Applied to Leased Duration,"For example:
- There are 8 properties in a PMCs (Pr1 Pr2, Pr3, Pr4, Pr5, Pr6, Pr7, and Pr8) with average conversion durations of 8.0, 10.0 12.0, 14.0, 16.0, 18.0, 20.0 and 22.0 days respectively for the month of January.
-  The 25th percentile value for this property distribution is 10.0 days.
- The 75th percentile value is 18.0 days.
- The benchmark is 10.0 to 18.0 days.
- The performance of Pr2, Pr3, Pr4, Pr5 and Pr6 are satisfactory as they lie within the range.
- Performance of Pr7 and Pr8 is not satisfactory (20.0 and 22.0 days > benchmark range)
- Performance of Pr1 exceeds expectations.  (8.0 days < benchmark range) "
15,Godeeper.Example,Applied to Leased Duration,Clean,What is a clear and detailed illustration of this measurement?,What is a clear and detailed illustration of Applied to Leased Duration?,"For example:
- There are 8 properties in a PMCs (Pr1 Pr2, Pr3, Pr4, Pr5, Pr6, Pr7, and Pr8) with average conversion durations of 8.0, 10.0 12.0, 14.0, 16.0, 18.0, 20.0 and 22.0 days respectively for the month of January.
-  The 25th percentile value for this property distribution is 10.0 days.
- The 75th percentile value is 18.0 days.
- The benchmark is 10.0 to 18.0 days.
- The performance of Pr2, Pr3, Pr4, Pr5 and Pr6 are satisfactory as they lie within the range.
- Performance of Pr7 and Pr8 is not satisfactory (20.0 and 22.0 days > benchmark range)
- Performance of Pr1 exceeds expectations.  (8.0 days < benchmark range) "
15,Godeeper.Example,Applied to Leased Duration,Clean,How can you illustrate this metric with a concrete case?,How can you illustrate Applied to Leased Duration with a concrete case?,"For example:
- There are 8 properties in a PMCs (Pr1 Pr2, Pr3, Pr4, Pr5, Pr6, Pr7, and Pr8) with average conversion durations of 8.0, 10.0 12.0, 14.0, 16.0, 18.0, 20.0 and 22.0 days respectively for the month of January.
-  The 25th percentile value for this property distribution is 10.0 days.
- The 75th percentile value is 18.0 days.
- The benchmark is 10.0 to 18.0 days.
- The performance of Pr2, Pr3, Pr4, Pr5 and Pr6 are satisfactory as they lie within the range.
- Performance of Pr7 and Pr8 is not satisfactory (20.0 and 22.0 days > benchmark range)
- Performance of Pr1 exceeds expectations.  (8.0 days < benchmark range) "
15,Godeeper.Example,Applied to Leased Duration,Clean,Give me a comprehensive example of how this metric is derived,Give me a comprehensive example of how Applied to Leased Duration is derived,"For example:
- There are 8 properties in a PMCs (Pr1 Pr2, Pr3, Pr4, Pr5, Pr6, Pr7, and Pr8) with average conversion durations of 8.0, 10.0 12.0, 14.0, 16.0, 18.0, 20.0 and 22.0 days respectively for the month of January.
-  The 25th percentile value for this property distribution is 10.0 days.
- The 75th percentile value is 18.0 days.
- The benchmark is 10.0 to 18.0 days.
- The performance of Pr2, Pr3, Pr4, Pr5 and Pr6 are satisfactory as they lie within the range.
- Performance of Pr7 and Pr8 is not satisfactory (20.0 and 22.0 days > benchmark range)
- Performance of Pr1 exceeds expectations.  (8.0 days < benchmark range) "
9,Lede,Applied to Leased Duration,Clean,How do you define this metric?,How do you define Applied to Leased Duration?,It is the time taken in days for a lead who applied to lease. 
9,Lede,Applied to Leased Duration,Clean,How do you define this metric?,How do you define A2L Duration?,It is the time taken in days for a lead who applied to lease. 
9,Lede,Applied to Leased Duration,Clean,What does this metric represent?,What does Applied to Leased Duration represent?,It is the time taken in days for a lead who applied to lease. 
9,Lede,Applied to Leased Duration,Clean,Describe what this metric is,Describe what Applied to Leased Duration is,It is the time taken in days for a lead who applied to lease. 
9,Lede,Applied to Leased Duration,Clean,State the meaning of this metric,State the meaning of Applied to Leased Duration,It is the time taken in days for a lead who applied to lease. 
9,Lede,Applied to Leased Duration,Clean,Explain the concept of this metric,Explain the concept of Applied to Leased Duration,It is the time taken in days for a lead who applied to lease. 
9,Lede.Example,Applied to Leased Duration,Clean,Provide an example of this metric,Provide an example of Applied to Leased Duration,"If a lead, after the submission of application, takes 20 days and 12 hours to lease, The Applied to Leased Duration is 20.5 days "
9,Lede.Example,Applied to Leased Duration,Clean,Provide an example of this metric,Provide an example of A2L Duration,"If a lead, after the submission of application, takes 20 days and 12 hours to lease, The Applied to Leased Duration is 20.5 days "
9,Lede.Example,Applied to Leased Duration,Clean,How can this metric be exemplified?,How can Applied to Leased Duration be exemplified?,"If a lead, after the submission of application, takes 20 days and 12 hours to lease, The Applied to Leased Duration is 20.5 days "
9,Lede.Example,Applied to Leased Duration,Clean,Illustrate this metric,Illustrate Applied to Leased Duration,"If a lead, after the submission of application, takes 20 days and 12 hours to lease, The Applied to Leased Duration is 20.5 days "
9,Lede.Example,Applied to Leased Duration,Clean,What is a case in point for this metric?,What is a case in point for Applied to Leased Duration?,"If a lead, after the submission of application, takes 20 days and 12 hours to lease, The Applied to Leased Duration is 20.5 days "
9,Lede.Example,Applied to Leased Duration,Clean,How can you demonstrate this metric?,How can you demonstrate Applied to Leased Duration?,"If a lead, after the submission of application, takes 20 days and 12 hours to lease, The Applied to Leased Duration is 20.5 days "
9,Why it matters?,Applied to Leased Duration,Clean,Why is this metric important?,Why is Applied to Leased Duration important?,"This allows us to assess:
- The quality of the applicants.
- The efficiency of the leasing process.
- The preferences of successful applicants."
9,Why it matters?,Applied to Leased Duration,Clean,Why is this metric important?,Why is A2L Duration important?,"This allows us to assess:
- The quality of the applicants.
- The efficiency of the leasing process.
- The preferences of successful applicants."
9,Why it matters?,Applied to Leased Duration,Clean,How is this metric applied from a marketing standpoint?,How is Applied to Leased Duration applied from a marketing standpoint?,"This allows us to assess:
- The quality of the applicants.
- The efficiency of the leasing process.
- The preferences of successful applicants."
9,Why it matters?,Applied to Leased Duration,Clean,What is business use case of this metric?,What is business use case of Applied to Leased Duration?,"This allows us to assess:
- The quality of the applicants.
- The efficiency of the leasing process.
- The preferences of successful applicants."
9,Why it matters?,Applied to Leased Duration,Clean,What is the value of this metric?,What is the value of Applied to Leased Duration?,"This allows us to assess:
- The quality of the applicants.
- The efficiency of the leasing process.
- The preferences of successful applicants."
9,Why it matters?,Applied to Leased Duration,Clean,Why do we need to measure this metric?,Why do we need to measure Applied to Leased Duration?,"This allows us to assess:
- The quality of the applicants.
- The efficiency of the leasing process.
- The preferences of successful applicants."
9,Godeeper,Applied to Leased Duration,Clean,Elaborate on this metric,Elaborate on Applied to Leased Duration,"We calculate this as follows:
- We note down the time when all leads for property apply within a specific time frame. (Time of application)
- We record the time of the start of the lease for these leads. (Time of lease)
- For each lead, we calculate the Applied to Leased Duration by taking the difference between the time of lease and the time of application (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Applied to Leased Duration for the property."
9,Godeeper,Applied to Leased Duration,Clean,Elaborate on this metric,Elaborate on A2L Duration,"We calculate this as follows:
- We note down the time when all leads for property apply within a specific time frame. (Time of application)
- We record the time of the start of the lease for these leads. (Time of lease)
- For each lead, we calculate the Applied to Leased Duration by taking the difference between the time of lease and the time of application (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Applied to Leased Duration for the property."
9,Godeeper,Applied to Leased Duration,Clean,Give me a detailed explanation of this metric.,Give me a detailed explanation of Applied to Leased Duration.,"We calculate this as follows:
- We note down the time when all leads for property apply within a specific time frame. (Time of application)
- We record the time of the start of the lease for these leads. (Time of lease)
- For each lead, we calculate the Applied to Leased Duration by taking the difference between the time of lease and the time of application (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Applied to Leased Duration for the property."
9,Godeeper,Applied to Leased Duration,Clean,How do I calculate this metric?,How do I calculate Applied to Leased Duration?,"We calculate this as follows:
- We note down the time when all leads for property apply within a specific time frame. (Time of application)
- We record the time of the start of the lease for these leads. (Time of lease)
- For each lead, we calculate the Applied to Leased Duration by taking the difference between the time of lease and the time of application (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Applied to Leased Duration for the property."
9,Godeeper,Applied to Leased Duration,Clean,Go deeper about this metric,Go deeper about Applied to Leased Duration,"We calculate this as follows:
- We note down the time when all leads for property apply within a specific time frame. (Time of application)
- We record the time of the start of the lease for these leads. (Time of lease)
- For each lead, we calculate the Applied to Leased Duration by taking the difference between the time of lease and the time of application (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Applied to Leased Duration for the property."
9,Godeeper,Applied to Leased Duration,Clean,Provide a thorough description and computation of this metric,Provide a thorough description and computation of Applied to Leased Duration,"We calculate this as follows:
- We note down the time when all leads for property apply within a specific time frame. (Time of application)
- We record the time of the start of the lease for these leads. (Time of lease)
- For each lead, we calculate the Applied to Leased Duration by taking the difference between the time of lease and the time of application (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Applied to Leased Duration for the property."
9,Godeeper.Example,Applied to Leased Duration,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of Applied to Leased Duration,"For example:
- If 10 leads applied for a lease on 1st January 
- 4 of them lease. 
      *1 lease begins on 12th January
      *1 lease begins on 13th January
      *1 lease begins on 15th January
      *1 lease begins on 16th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Applied to Leased Duration for the leads is 11.0, 12.0, 14.0, and 15.0 days respectively.
- The 75th percentile value for this distribution is 14.0 days
- Therefore, the Applied to Leased Duration for the property is 14.0 days."
9,Godeeper.Example,Applied to Leased Duration,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of A2L Duration,"For example:
- If 10 leads applied for a lease on 1st January 
- 4 of them lease. 
      *1 lease begins on 12th January
      *1 lease begins on 13th January
      *1 lease begins on 15th January
      *1 lease begins on 16th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Applied to Leased Duration for the leads is 11.0, 12.0, 14.0, and 15.0 days respectively.
- The 75th percentile value for this distribution is 14.0 days
- Therefore, the Applied to Leased Duration for the property is 14.0 days."
9,Godeeper.Example,Applied to Leased Duration,Clean,Give me a detailed example of this metric,Give me a detailed example of Applied to Leased Duration,"For example:
- If 10 leads applied for a lease on 1st January 
- 4 of them lease. 
      *1 lease begins on 12th January
      *1 lease begins on 13th January
      *1 lease begins on 15th January
      *1 lease begins on 16th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Applied to Leased Duration for the leads is 11.0, 12.0, 14.0, and 15.0 days respectively.
- The 75th percentile value for this distribution is 14.0 days
- Therefore, the Applied to Leased Duration for the property is 14.0 days."
9,Godeeper.Example,Applied to Leased Duration,Clean,What is a clear and detailed illustration of this measurement?,What is a clear and detailed illustration of Applied to Leased Duration?,"For example:
- If 10 leads applied for a lease on 1st January 
- 4 of them lease. 
      *1 lease begins on 12th January
      *1 lease begins on 13th January
      *1 lease begins on 15th January
      *1 lease begins on 16th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Applied to Leased Duration for the leads is 11.0, 12.0, 14.0, and 15.0 days respectively.
- The 75th percentile value for this distribution is 14.0 days
- Therefore, the Applied to Leased Duration for the property is 14.0 days."
